2,Санкт-Петербургская избирательная комиссия,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72524,2156,-1,-1,75062,1640,10,3,-12,4.7
3,Центральная избирательная комиссия,-1,-1,-1,-1,71143,1651,74754,1782,72641,1955,83333,1898,158141,75,86024,2113,-1,-1,27,20,38,1.61
362,Избирательная комиссия Республики Адыгея,-1,-1,62315,1401,62565,16,64456,30,68636,15,94047,36,77603,37,97008,16,92103,4,42,55,-70,2.13
363,Избирательная комиссия Республики Алтай,-1,-1,-1,-1,-1,-1,-1,-1,76226,10,63462,10,61323,9,58878,11,110430,3,8,-22,-16,4.12
364,Избирательная комиссия Республики Башкортостан,-1,-1,59193,177,108390,39,113590,34,73762,47,86476,42,76233,47,117113,55,-1,-1,42,97,27,0.98
366,Избирательная комиссия Республики Дагестан,-1,-1,-1,-1,132150,9,51863,43,132265,11,78939,5,123616,9,62501,97,-1,-1,27,-52,1,1.12
368,Избирательная комиссия Кабардино-Балкарской республики,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51664,37,56690,41,6,9,14,1.17
370,Избирательная комиссия Карачаево-Черкесской республики,50501,510,27391,20,20373,23,34482,21,29170,24,36753,24,36549,17,58683,13,64450,15,68,27,-78,4.07
371,Избирательная комиссия Республики Карелия,55014,4,107403,7,72394,8,99235,3,64941,7,79071,15,84533,12,100040,15,96800,17,51,-9,43,0.38
372,Избирательная комиссия Республики Коми,-1,-1,92475,5,64100,1,79267,67,77195,66,96915,70,73476,70,104008,42,137476,16,26,73,0,1.74
373,Избирательная комиссия Республики Марий Эл,-1,-1,-1,-1,-1,-1,44956,15,69724,18,47460,16,41380,18,42674,24,54397,15,26,21,21,0.53
374,Избирательная комиссия Республики Мордовия,-1,-1,-1,-1,40550,4,63414,15,75623,7,57464,17,64352,12,140036,4,67143,10,26,5,-21,1.06
375,Избирательная комиссия Республики Саха (Якутия),49360,61,143686,16,172353,14,210710,14,187998,14,186625,17,184624,15,296287,13,190572,14,68,286,84,0.94
376,Избирательная комиссия Республики Северная Осетия - Алания,49000,15,63417,17,52879,17,60630,21,62303,14,60183,16,71050,16,59527,30,50446,31,68,2,28,1.93
377,Избирательная комиссия Республики Татарстан,27576,74,28378,74,120808,8,95654,6,119485,6,318850,3,280566,3,396364,3,299667,1,46,333,17,0.18
379,Избирательная комиссия Удмуртской республики,31205,59,76065,23,61156,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,95,26,1.45
380,Избирательная комиссия Республики Хакасия,46220,15,60369,15,64388,15,40374,44,46833,46,59230,46,52343,46,70648,45,52172,45,68,12,56,1.03
381,Избирательная комиссия Чеченской республики,-1,-1,40028,11,38470,10,111214,6,57795,13,94385,9,120162,9,56733,30,83852,10,51,109,74,2.29
382,Избирательная комиссия Чувашской республики,-1,-1,24531,42,24013,41,22698,67,26339,45,25834,42,24208,40,35370,40,30012,39,51,22,10,7.26
383,Избирательная комиссия Алтайского края,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80254,12,106852,12,89291,13,10,11,15,4.0
384,Избирательная комиссия Забайкальского края,84022,12,101327,6,81974,12,69412,12,74434,13,114307,9,67272,12,170890,10,165287,12,68,96,96,0.43
385,Избирательная комиссия Камчатского края,-1,-1,120285,39,120007,11,129116,11,125466,28,126603,32,87308,29,120876,30,109187,28,51,-9,-28,0.15
386,Избирательная комиссия Краснодарского края,-1,-1,-1,-1,-1,-1,-1,-1,64765,153,65536,162,65381,172,71447,168,63918,157,14,-1,0,0.54
387,Избирательная комиссия Красноярского края,-1,-1,45898,99,42824,100,49475,104,42759,103,53100,103,42488,107,67534,105,169522,10,51,269,32,1.39
388,Избирательная комиссия Пермского края,63308,12,48885,126,75585,13,77615,17,84893,17,121665,17,99232,17,108173,16,88682,21,68,40,153,1.91
389,Избирательная комиссия Приморского края,-1,-1,65731,63,59905,50,148075,76,115314,31,154990,21,126503,23,109873,20,96803,12,51,47,-62,0.0
390,Избирательная комиссия Ставропольского края,45230,63,41789,63,42080,64,56618,71,44218,62,63203,58,48189,63,64584,61,-1,-1,58,42,40,2.11
391,Избирательная комиссия Хабаровского края,70210,4,117141,6,125025,19,130797,55,93625,31,130670,33,122172,33,193715,29,165622,30,51,41,119,1.3
392,Избирательная комиссия Амурской области,-1,-1,69517,27,67953,30,71138,34,69696,35,84089,28,69398,59,114377,67,87472,67,51,25,55,0.92
393,Избирательная комиссия Архангельской области,-1,-1,-1,-1,73646,42,65519,44,69958,44,70997,46,61413,47,89949,44,-1,-1,27,22,23,1.72
395,Избирательная комиссия Белгородской области,66316,11,71064,11,39740,21,47986,11,59697,13,63774,12,64789,12,100441,11,71896,12,68,8,9,1.54
396,Избирательная комиссия Брянской области,-1,-1,-1,-1,30916,49,-1,-1,-1,-1,-1,-1,38580,49,44193,50,53317,49,35,72,72,2.03
398,Избирательная комиссия Волгоградской области,-1,-1,76631,10,93223,9,86114,11,79664,61,90206,57,82223,63,105996,59,111473,61,51,45,185,3.71
400,Избирательная комиссия Воронежской области,-1,-1,-1,-1,-1,-1,100663,17,81911,25,94652,45,80693,47,109821,44,84140,43,26,-16,7,0.54
401,Избирательная комиссия Ивановской области,-1,-1,-1,-1,-1,-1,76216,4,-1,-1,114829,6,-1,-1,-1,-1,65910,7,13,-42,-21,-0.9
402,Избирательная комиссия Иркутской области,-1,-1,103333,7,92000,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-10,13,0.82
403,Избирательная комиссия Калининградской области,-1,-1,-1,-1,-1,-1,-1,-1,104909,16,148591,9,112156,8,175881,9,130689,8,14,24,5,0.14
404,Избирательная комиссия Калужской области,-1,-1,50993,66,51820,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73651,74,51,44,48,0.73
406,Избирательная комиссия Кировской области,68047,6,82997,7,47561,8,91519,10,66423,11,34227,62,33257,64,35431,65,33948,63,68,-50,57,0.08
407,Избирательная комиссия Костромской области,-1,-1,81616,8,93863,9,92464,8,110435,7,74454,7,101219,5,62154,40,51684,41,51,-36,18,-0.17
409,Избирательная комиссия Курской области,-1,-1,64516,15,37022,66,55719,51,36565,53,53089,53,42588,63,61282,60,63572,61,51,-1,98,3.03
410,Избирательная комиссия Ленинградской области,-1,-1,59565,37,57103,62,62629,58,68783,58,-1,-1,81665,58,94332,55,88941,56,51,49,67,1.43
411,Избирательная комиссия Липецкой области,-1,-1,-1,-1,83091,19,110235,1,142451,3,205279,3,93533,9,122903,10,120444,10,35,44,10,1.57
412,Избирательная комиссия Магаданской области,-1,-1,-1,-1,-1,-1,152824,6,175672,5,207602,6,124270,7,189605,6,120855,8,26,-20,2,0.38
415,Избирательная комиссия Нижегородской области,-1,-1,182474,4,84654,9,139537,10,109772,10,125974,10,111753,10,164430,9,120450,6,35,42,-18,2.16
416,Избирательная комиссия Новгородской области,-1,-1,184728,2,-1,-1,46456,8,47241,5,69212,8,81762,8,113365,8,95524,11,26,105,159,4.38
417,Избирательная комиссия Новосибирской области,-1,-1,-1,-1,-1,-1,100622,12,96579,13,86829,14,94329,15,142860,12,112000,15,26,11,33,1.79
418,Избирательная комиссия Омской области,-1,-1,-1,-1,-1,-1,-1,-1,89317,11,96507,10,70081,11,94739,11,79316,11,14,-11,-11,0.57
419,Избирательная комиссия Оренбургской области,-1,-1,74097,10,-1,-1,-1,-1,99610,9,-1,-1,71896,10,158989,10,111164,9,51,50,49,0.64
420,Избирательная комиссия Орловской области,83847,4,71273,5,66397,8,77664,7,70096,7,98467,7,71929,12,110755,11,82475,12,35,24,72,1.79
421,Избирательная комиссия Пензенской области,-1,-1,82840,7,66678,7,60556,7,98772,7,74330,8,137783,6,103136,6,107624,5,42,24,6,0.22
422,Избирательная комиссия Псковской области,-1,-1,43006,1,44855,1,57226,22,53942,24,69196,20,53250,23,88914,18,67220,13,26,17,5,3.0
423,Избирательная комиссия Ростовской области,271837,1,73771,146,87164,151,77930,159,84451,142,93364,152,82912,74,95668,80,77660,84,51,5,-5,0.62
424,Избирательная комиссия Рязанской области,-1,-1,-1,-1,62211,7,103173,7,73159,5,153052,7,64915,10,73851,9,67363,10,35,8,14,1.22
425,Избирательная комиссия Самарской области,73087,17,80703,24,86593,23,111370,26,94100,25,123207,27,66582,27,185464,22,-1,-1,58,153,197,3.21
427,Избирательная комиссия Сахалинской области,-1,-1,180230,7,137710,8,134017,10,157772,9,185306,8,162714,8,170694,6,187283,6,51,3,0,0.91
428,Избирательная комиссия Свердловской области,65870,63,72285,61,60975,59,197582,3,59827,72,-1,-1,86386,67,79834,68,-1,-1,58,21,22,0.91
429,Избирательная комиссия Смоленской области,80691,6,114832,7,57013,14,52943,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-34,24,0.03
431,Избирательная комиссия Тверской области,-1,-1,-1,-1,50000,57,55452,60,53918,59,75000,104,62592,106,77622,104,65248,102,35,30,51,0.31
432,Избирательная комиссия Томской области,-1,-1,98568,5,103083,5,99692,5,104571,5,150360,5,143886,6,122417,5,81501,10,10,-43,-22,1.58
433,Избирательная комиссия Тульской области,-1,-1,-1,-1,-1,-1,60157,67,54995,69,74695,63,53830,68,71162,64,70179,64,26,16,15,1.15
435,Избирательная комиссия Ульяновской области,-1,-1,-1,-1,61810,42,53267,41,59363,41,90518,42,69685,42,104256,42,72743,44,35,17,18,0.49
436,Избирательная комиссия Челябинской области,-1,-1,-1,-1,-1,-1,113014,7,-1,-1,119257,13,66377,13,90400,17,117155,12,26,3,66,3.9
437,Избирательная комиссия Ярославской области,54353,8,47701,50,82713,159,86617,143,94834,156,100636,124,111547,136,113232,32,73352,36,68,34,127,1.73
438,Московская городская избирательная комиссия,185060,12,204969,15,318551,14,300931,12,316920,15,292976,2,219679,3,277034,3,269215,5,46,71,77,1.99
439,Избирательная комиссия Еврейской автономной области,-1,-1,72168,9,56555,8,93503,7,100975,8,176825,3,125101,3,159804,3,126414,3,31,39,39,0.27
440,Избирательная комиссия Ненецкого автономного округа,-1,-1,290333,3,158819,8,199662,7,159381,7,165381,7,131118,9,169274,7,150970,10,35,-4,-2,0.51
441,Избирательная комиссия Ханты-Мансийского автономного округа - Югры,216555,27,202402,29,187118,29,212191,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-2,0,1.22
442,Избирательная комиссия Чукотского автономного округа,-1,-1,-1,-1,98244,11,269496,6,103753,34,155147,22,124482,20,157631,16,145382,14,35,47,48,2.71
443,Избирательная комиссия Ямало-Ненецкого автономного округа,-1,-1,-1,-1,300689,25,325029,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,6,2.33
6533,Крым, должностные лица (ТИК),-1,-1,-1,-1,-1,-1,72829,17,122131,15,108992,17,108272,18,182970,17,111855,18,26,53,77,2.46
6534,Севастополь, должностные лица (ТИК),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70940,15,70859,13,66478,15,10,-6,-6,5.45
