1,Законодательное собрание Санкт-Петербурга,78256,1625,101415,2838,95909,3667,120003,4711,81976,8173,115615,5554,109449,4620,114854,5630,132987,4119,68,69,209,3.15
5,Совет Федерации,-1,-1,161079,227,231714,124,325291,40,390583,54,386508,73,386934,68,400425,48,311732,10,51,93,-6,3.1
14,Государственная Дума,181463,7,166808,5,255675,5,329319,310,44177,3140,220288,703,388537,7,400304,185,181019,88,68,0,120,2.15
113,Московская областная Дума,152370,40,208056,41,212007,39,332751,35,340844,44,277702,27,357324,35,365390,27,389483,22,68,155,97,3.69
114,Государственный совет - Хасэ Республики Адыгея,-1,-1,-1,-1,65037,185,62240,99,62240,237,65409,40,72842,94,59456,148,106864,41,35,64,-40,0.0
116,Государственное собрание – Эл Курултай Республики Алтай,45823,36,45347,35,52626,41,61058,78,57566,81,59426,74,67410,69,70831,61,73674,68,68,60,114,1.15
118,Государственное  собрание – Курултай Республики Башкортостан,-1,-1,56793,103,145539,100,159114,100,160399,110,175977,88,141127,95,129836,102,132375,94,51,133,119,1.02
121,Народный Хурал Республики Бурятия,-1,-1,44872,1,-1,-1,167349,15,225109,17,171397,49,208358,51,107044,56,128656,54,26,-23,53,0.81
267,Законодательное собрание Алтайского края,60484,46,74455,11,41605,13,44493,15,54465,15,53160,14,67577,15,81228,18,75035,27,68,24,-33,1.69
448,Белгородская областная дума,73834,9,80264,27,95615,26,119245,28,80731,58,67328,58,68966,55,90395,56,79553,57,68,7,218,1.95
527,Народное Собрание Республики Ингушетия,30975,61,59002,37,70647,58,82645,32,83270,33,66223,48,81182,38,78236,36,87639,38,68,182,107,1.72
528,Парламент Кабардино-Балкарской Республики,-1,-1,-1,-1,60892,15,49627,67,66115,98,70000,85,73159,84,71061,77,75446,82,35,23,253,2.39
529,Народный Хурал (Парламент) Республики Калмыкия,30555,30,-1,-1,46234,7,-1,-1,54176,37,53427,34,62870,36,50041,32,69028,35,68,125,140,1.36
530,Народное Собрание Карачаево-Черкесской республики,53394,1,-1,-1,-1,-1,53974,75,56739,103,59700,102,62528,103,73810,142,59948,98,26,11,28,0.91
531,Архангельское областное Собрание депутатов,108784,43,107908,40,110023,47,133993,36,121723,76,111268,76,170916,42,100813,67,116615,58,68,7,38,2.05
532,Законодательное собрание Амурской области,195457,2,54142,32,63954,46,58511,46,57725,39,66556,78,81936,94,147693,33,155967,46,51,188,236,1.24
533,Государственный Совет Республики Коми,104231,4,114878,27,142063,31,109100,21,130905,21,156338,38,141917,38,151848,40,189992,23,51,65,60,1.5
534,Государственное Собрание Республики Марий Эл,39045,26,-1,-1,38304,31,72541,81,66851,90,73082,75,63428,67,61782,95,67583,55,68,73,184,0.93
535,Государственное Собрание (Ил Тумэн) Республики Саха (Якутия),142617,40,210079,64,161220,68,212799,67,187402,68,192418,61,207307,60,166308,66,186824,63,68,30,87,2.17
536,Парламент Республики Северная Осетия-Алания,-1,-1,-1,-1,-1,-1,67523,61,75733,22,72432,40,60114,77,69685,67,64763,68,26,-4,6,0.7
537,Государственный Совет Республики Татарстан,-1,-1,-1,-1,-1,-1,-1,-1,99950,89,243869,93,256762,48,255829,47,-1,-1,8,155,17,1.75
538,Верховный Хурал Республики Тыва,-1,-1,-1,-1,163437,10,74866,31,104784,43,117447,39,119674,39,126862,25,110595,43,35,-32,50,4.45
539,Государственный Совет Удмуртской Республики,-1,-1,-1,-1,-1,-1,147258,76,57785,53,55030,100,56642,54,160990,39,158547,39,26,7,-25,0.0
540,Верховный Совет Республики Хакасия,-1,-1,-1,-1,62375,13,89512,14,73289,14,75862,15,76897,14,80587,50,93535,54,35,49,308,1.97
541,Государственный Совет Чувашской Республики,34852,38,89974,16,108441,32,122938,15,158330,17,116431,79,139610,68,139117,83,133568,39,68,283,285,1.23
542,Законодательное Собрание Забайкальского Края,61417,28,63441,28,72820,41,79381,43,92056,64,90696,70,96732,68,91574,67,106060,68,68,72,222,1.5
543,Законодательная Дума Хабаровского края,97032,15,133849,38,159723,36,120603,44,192241,47,163640,47,181034,46,195386,46,125554,45,68,29,170,1.33
544,Законодательное Собрание Владимирской области,-1,-1,-1,-1,-1,-1,65113,33,84877,62,89400,47,82969,47,77272,61,78416,36,26,20,21,0.92
545,Законодательное Собрание Вологодской области,-1,-1,-1,-1,63922,91,77607,78,78445,88,83270,90,84741,91,84916,91,201813,22,35,215,11,1.6
546,Калининградская областная Дума,133384,14,111264,32,99691,24,90983,48,100787,48,98530,51,96993,47,98899,48,113385,55,68,-14,121,1.2
547,Совет народных депутатов Кемеровской области,99191,29,113378,27,105452,34,117833,35,116938,39,98176,35,96388,39,114309,36,127281,36,68,28,37,1.31
548,Законодательное Собрание Кировской области,91161,5,-1,-1,71070,4,104599,44,84315,84,87261,48,93200,49,80636,24,123773,48,26,18,19,0.75
549,Законодательное собрание Ленинградской области,-1,-1,185595,37,192366,41,172283,72,193292,87,211907,46,161348,71,228708,70,169154,68,51,-8,32,1.1
550,Липецкий областной Совет депутатов,61710,38,67377,37,84069,69,95226,54,72794,20,85274,62,106657,44,111922,65,126605,31,68,105,66,1.45
551,Мурманская областная Дума,-1,-1,-1,-1,-1,-1,232110,12,179909,26,177826,38,184184,61,205742,57,198935,50,26,-14,27,0.62
552,Законодательное Собрание Нижегородской области,155588,11,143252,12,152583,13,123525,32,82033,17,100522,70,114277,35,129224,52,102140,71,68,-34,74,0.91
554,Законодательное Собрание Оренбургской области,84853,47,69512,67,86828,73,128947,48,81000,87,69837,28,73554,31,90441,70,116483,71,68,37,97,1.35
555,Орловский областной Совет народных депутатов,66456,40,99752,59,83411,56,109638,64,87973,60,44526,207,82496,65,93828,64,81270,62,68,22,68,1.15
556,Законодательное Собрание Пензенской области,65040,38,77115,55,83828,47,107086,33,91620,34,81592,32,84969,30,101536,34,111032,35,68,70,68,1.79
557,Законодательное Собрание Ростовской области,203918,30,149441,42,134137,57,168524,57,152848,55,96851,25,97166,29,127122,24,119941,22,68,-41,-52,1.89
558,Рязанская областная Дума,-1,-1,-1,-1,87801,54,72034,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-17,-18,0.83
